archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\APVM2312.152,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,14.264,356.36,0.2473,0.3323,0.2726,0.3323,OK,
BJVM2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\BJVM2312.152,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,3.502,61.55,0.2685,0.4825,0.5431,0.5431,OK,
CENA2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CENA2312.152,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,5.662,152.87,0.0186,0.0208,0.0173,0.0208,OK,
CM552312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CM552312.152,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,14.535,78.94,0.1373,0.1465,0.0526,0.1465,OK,
CMCT2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMCT2312.152,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,11.941,33.01,1.0913,0.1823,0.1365,1.0913,OK,
CMCU2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMCU2312.152,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,3.858,148.93,0.0256,0.034,0.0363,0.0363,OK,
CMEA2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMEA2312.152,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,10.911,90.0,0.0989,0.0347,0.0399,0.0989,OK,
CMEN2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMEN2312.152,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,12.485,125.04,0.7864,0.8837,0.9146,0.9146,OK,
CMJC2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMJC2312.152,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,14.603,45.05,0.2478,0.1336,0.0937,0.2478,OK,
CMMG2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMMG2312.152,CMMG,ESCUELA PRIMARIA GENERAL MARCIANO GONZALEZ,"CALLE CAHITAS, CULHUACAN CTM, COL. CULHU",19.332018,-99.115699,2254.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,867,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,9.376,109.37,0.051,0.0415,0.0346,0.051,OK,
CMP12312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMP12312.152,CMP1,ESCUELA NACIONAL PREPARATORIA PLANTEL 1,AV DE LA NORIA Y PROLONGACION IGNACIO AL,19.272467,-99.120834,2243.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1071,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,12.796,139.51,0.1817,0.2569,0.1362,0.2569,OK,
CMP32312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMP32312.152,CMP3,ESCUELA NACIONAL PREPARATORIA PLANTEL 3,AV EDUARDO MOLINA # 7342 CONSTITUCION DE,19.483149,-99.093941,2237.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1069,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,17.641,39.07,0.1678,0.2431,0.1603,0.2431,OK,
CMP52312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMP52312.152,CMP5,ESCUELA NACIONAL PREPARATORIA PLANTEL 5,CALZADA DEL HUESO # 729 NUEVA ORIENTAL C,19.307133,-99.134384,2241.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,865,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,9.053,130.48,0.0247,0.0272,0.0321,0.0321,OK,
CMP72312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMP72312.152,CMP7,ESCUELA NACIONAL PREPARATORIA PLANTEL 7,CALZADA DE LA VIGA 54 COL MERCED BALBUEN,19.419333,-99.125786,2240.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1070,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,10.204,49.7,0.2901,0.2846,0.1841,0.2901,OK,
CMPI2312.152,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_1022_30_M1.6_CDMX\ACEL\ASA\CMPI2312.152,CMPI,PUENTE IMPULSORA SITIO 2,"PUENTE UBICADO AL NORESTE DE LA CDMX, LI",19.48558,-99.048683,2180.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103729,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,10:22:30,/M=1.6,19.36,-99.2,1.0,,10:22: 6.370,[],[],[],Gal,2023-12-15-1022-06S.NSN___126,21.137,48.63,1.6853,0.4967,0.7042,1.6853,OK,
