archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\APVM2312.161,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,13.154,356.05,0.2926,0.416,0.2883,0.416,OK,
BJVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\BJVM2312.161,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,3.129,79.76,0.5015,0.8833,1.3621,1.3621,OK,
CTVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\CTVM2312.161,CTVM,CUAUHTEMOC,,19.44313,-99.1656,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,8.896,23.92,1.0154,0.6753,0.6505,1.0154,OK,
CUP52312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\CUP52312.161,CUP5,IDEI PATIO 5,"CASETA DEL PATIO DEL INSTITUTO DE INGENIERIA,",19.33024,-99.181076,2240.0,ROCA BASALTICA,INSTITUTO DE INGENIERIA UNAM,ALTUS-ETNA,376,3,ENZ/ENN/ENE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:03.590,[],[],[],Gal,2023-12-16-0910-03S.CUP5__003,4.846,155.81,0.0169,0.0291,0.0336,0.0336,OK,
ICVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\ICVM2312.161,ICVM,IZTACALCO,,19.384483,-99.09895,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,10.721,81.34,0.2629,0.0987,0.1179,0.2629,OK,
MCVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\MCVM2312.161,MCVM,MAGDALENA CONTRERAS,,19.320633,-99.255317,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,7.988,226.6,0.0049,0.0095,0.0101,0.0101,OK,
TACY2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\TACY2312.161,TACY,TACUBAYA,"OBSERVATORIO DE TACUBAYA, CALLE VICTORIANO CEPEDA",19.404505,-99.195246,2240.0,SUELO DURO,INSTITUTO DE INGENIERIA UNAM,130-SMA,AF34,3,HNZ/HNN/HNE,200.0,0.005,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:09:59.845,[],[],[],Gal,2023-12-16-0909-59S.TACY__003,3.869,7.4,0.2105,0.146,0.1393,0.2105,OK,
THVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\THVM2312.161,THVM,TLAHUAC,,19.310967,-98.973267,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,24.678,105.39,0.0068,0.0143,0.017,0.017,OK,
TLVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\TLVM2312.161,TLVM,TLALPAN,,19.209967,-99.1541,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,18.435,164.84,0.0067,0.0121,0.0101,0.0121,OK,
VRVM2312.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_16_0910_35_M1.6_CDMX\ACEL\ASA\VRVM2312.161,VRVM,VENUSTIANO CARRANZA,,19.41785,-99.1144,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/16,09:10:35,/M=1.6,19.37,-99.2,1.0,,09:10:27.020,[],[],[],Gal,2023-12-16-0910-27S.NSN___111,10.436,59.33,0.1615,0.0811,0.0642,0.1615,OK,
