archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\APVM2409.266,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,10.593,337.51,0.674,0.8751,0.951,0.951,OK,
ATVM2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\ATVM2409.266,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,80.997,299.9,0.2375,0.2246,0.2723,0.2723,OK,
AZVM2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\AZVM2409.266,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,23.716,330.08,0.0911,0.1062,0.0772,0.1062,OK,
BJVM2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\BJVM2409.266,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,2.781,181.41,12.8356,19.5807,15.0799,19.5807,OK,
CCHA2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\CCHA2409.266,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,11.589,341.61,1.1714,1.2507,1.3892,1.3892,OK,
CCHN2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\CCHN2409.266,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,11.261,317.41,1.0184,1.3374,1.3437,1.3437,OK,
CCHO2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\CCHO2409.266,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,11.686,98.69,1.8961,75.3625,1.5221,75.3625,OK,
CCHS2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\CCHS2409.266,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,10.241,197.01,1.2268,1.5006,1.6796,1.6796,OK,
CCHV2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\CCHV2409.266,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,9.661,18.68,1.034,1.2426,1.4638,1.4638,OK,
CENA2409.266,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1626_M2_4_CDMX\ACEL\ASA\CENA2409.266,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,16:26:32,/M=2.4,19.4,-99.17,1.0,,16:26:00.000,[],[],[],Gal,2024-09-26-1626-00S.cdmx2_267,9.504,183.41,0.4769,0.7536,0.5799,0.7536,OK,
