archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\AMVM2411.181,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,53.913,121.81,0.175,0.1554,0.273,0.273,OK,
APVM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\APVM2411.181,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,11.209,7.17,0.2276,0.4679,0.4006,0.4679,OK,
ATVM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\ATVM2411.181,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,77.031,302.76,0.006,0.0131,0.0089,0.0131,OK,
AZVM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\AZVM2411.181,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,22.799,343.75,0.0174,0.0143,0.0186,0.0186,OK,
BJVM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\BJVM2411.181,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,5.577,105.01,0.1809,0.1999,0.2556,0.2556,OK,
CCHA2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CCHA2411.181,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,12.461,8.28,0.8845,1.4025,1.4081,1.4081,OK,
CCHN2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CCHN2411.181,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,9.864,347.3,0.7788,1.298,1.2452,1.298,OK,
CCHO2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CCHO2411.181,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,17.011,91.44,1.8951,1.3847,1.9314,1.9314,OK,
CCHS2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CCHS2411.181,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,8.81,163.78,0.9233,1.3398,1.2905,1.3398,OK,
CCHV2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CCHV2411.181,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,13.529,39.17,0.9839,1.4041,1.3606,1.4041,OK,
CENA2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CENA2411.181,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,9.506,149.04,0.0283,0.0359,0.0334,0.0359,OK,
CJVM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CJVM2411.181,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,7.242,246.14,0.0293,0.0743,0.0612,0.0743,OK,
CM552411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CM552411.181,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,16.576,91.12,0.0756,0.0463,0.044,0.0756,OK,
CMAD2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CMAD2411.181,CMAD,Colegio Madrid A.C.,,19.288766,-99.133744,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,14.405,139.98,0.7285,1.397,1.3915,1.397,OK,
CMBM2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CMBM2411.181,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNZ/HNW/HNN,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,2.778,57.97,0.5972,0.3667,0.3495,0.5972,OK,
CMCL2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CMCL2411.181,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNZ/HNN/HNE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,7.766,61.4,0.1357,0.079,0.0525,0.1357,OK,
CMCT2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CMCT2411.181,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,11.192,51.93,1.2724,0.162,16.8548,16.8548,OK,
CMCU2411.181,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-18-0610-04_M1_9_CDMX\ACEL\ASA\CMCU2411.181,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2024/11/18,06:10:04,/M=1.9,19.388,-99.222,1.0,,06:09:34.000,[],[],[],Gal,2024-11-18-0609-34S.cdmx__285,7.725,146.18,0.0251,0.0276,0.0211,0.0276,OK,
