archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AE022312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AE022312.141,AE02,"ESC. PRIM. ""GONZÁLEZ GARZÓN""","Del. Venustiano Carranza,",19.429,-99.0584,2232.0,"Arcilloso, zona lago","CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:17.00,[],[],[],Gal,,16.716,62.66,0.54972,0.65215,0.84939,0.84939,OK,
AL012312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AL012312.141,AL01,ALAMEDA,"Del. Cuauhtémoc, Col. Centro,",19.4356,-99.1453,2232.0,"Terreno blando, material compresible","CIRES, A. C.",RAD_IO14,,3,S00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:19.00,[],[],[],Gal,,10.177,34.3,2.62612,1.31912,1.79355,2.62612,OK,
AO242312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AO242312.141,AO24,ALBERCA OLÍMPICA,"Del. Benito Juárez, Col. General Pedro",19.358,-99.1539,2235.0,Transición,"CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:17.00,[],[],[],Gal,,4.841,92.63,4.56978,4.86887,4.46868,4.86887,OK,
AP682312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AP682312.141,AP68,"JARDÍN DE NIÑOS ""JUAN B. DE LA SALLE""","Del. Iztapalapa, Col. Santa María",19.3809,-99.1068,2232.0,"Arcilloso, zona lago","CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:19.00,[],[],[],Gal,,10.049,76.61,2.38026,1.26883,1.44415,2.38026,OK,
APVM2312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\APVM2312.141,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/14,20:13:14,/M=3.2,19.363,-99.2,1.0,,20:12:44.070,[],[],[],Gal,2023-12-14-2012-44S.NSN___126,13.931,356.27,0.6934,1.0779,1.0451,1.0779,OK,
AR142312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AR142312.141,AR14,"ESC. PRIM. ""JOSÉ ORDAZ LÓPEZ""","Del. Gustavo A. Madero,",19.4808,-99.076,2232.0,"Arcilloso, zona lago","CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:18.00,[],[],[],Gal,,18.696,44.05,0.58119,1.27726,0.76476,1.27726,OK,
AU112312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AU112312.141,AU11,AUTÓDROMO,"Del. Iztacalco, Cd. Deportiva",19.3919,-99.0869,2234.0,"Terreno blando, material compresible","CIRES, A. C.",RAD_IO14,,3,S00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:17.00,[],[],[],Gal,,12.383,73.34,0.61106,0.42105,0.86558,0.86558,OK,
AU462312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\AU462312.141,AU46,ESC. SEC. TÉC. NO. 14,"Del. Benito Juárez, Col. del Valle,",19.3832,-99.1681,2233.0,Transición,"CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:18.00,[],[],[],Gal,,4.225,52.37,13.16405,9.99378,14.39101,14.39101,OK,
BA492312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\BA492312.141,BA49,BUENOS AIRES,"Del. Cuauhtémoc, Col. Doctores,",19.4097,-99.145,2233.0,"Terreno blando, material compresible","CIRES, A. C.",RAD_IO14,,3,S00E/+V/N90W,100.0,0.01,14/DIC/23,20:13:14.0,/Mc=3.2,19.36,-99.2,1.0,,20:12:19.00,[],[],[],Gal,,7.989,46.22,3.2602,2.48235,2.17869,3.2602,OK,
BJVM2312.141,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2013_14_M3.2_CDMX\ACEL\ASA\BJVM2312.141,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/14,20:13:14,/M=3.2,19.363,-99.2,1.0,,20:12:44.070,[],[],[],Gal,2023-12-14-2012-44S.NSN___126,3.356,66.56,16.2632,37.7911,28.0958,37.7911,OK,
