archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\AMVM2411.191,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,54.97,133.89,0.1363,0.1624,0.1981,0.1981,OK,
APVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\APVM2411.191,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,5.0,286.84,2.0882,4.6227,5.7955,5.7955,OK,
ATVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\ATVM2411.191,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,77.848,294.3,0.1179,0.1099,0.0907,0.1179,OK,
AZVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\AZVM2411.191,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,17.522,314.2,0.0245,0.0436,0.0349,0.0436,OK,
BJVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\BJVM2411.191,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,11.148,184.13,2.5182,1.0376,1.4445,2.5182,OK,
CCHN2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CCHN2411.191,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,8.355,269.66,1.855,4.673,4.126,4.673,OK,
CCHO2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CCHO2411.191,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,14.804,133.05,1.7309,1.5466,1.6776,1.7309,OK,
CCHS2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CCHS2411.191,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,18.512,191.62,0.8555,1.2224,1.3901,1.3901,OK,
CCHV2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CCHV2411.191,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,2.496,71.0,1.4982,1.2146,1.6101,1.6101,OK,
CENA2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CENA2411.191,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,17.874,184.17,0.0633,0.0794,0.0722,0.0794,OK,
CJVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CJVM2411.191,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,17.97,225.48,0.05,0.0839,0.083,0.0839,OK,
CM552411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CM552411.191,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,14.418,133.93,0.1,0.0457,0.0483,0.1,OK,
CMAD2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-0322-49_M2_2_CDMX\ACEL\ASA\CMAD2411.191,CMAD,Colegio Madrid A.C.,,19.288766,-99.133744,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,03:22:49,/M=2.2,19.475,-99.163,1.0,,03:22:20.000,[],[],[],Gal,2024-11-19-0322-20S.cdmx__285,20.934,171.57,0.7956,1.3231,1.7361,1.7361,OK,
