archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\AMVM2402.161,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,51.799,120.67,0.5964,1.2276,0.7591,1.2276,OK,
APVM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\APVM2402.161,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,13.124,0.62,0.4474,0.6787,0.5675,0.6787,OK,
ATVM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\ATVM2402.161,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,79.179,303.49,0.1284,0.0801,0.0727,0.1284,OK,
AZVM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\AZVM2402.161,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,25.081,342.27,0.0441,0.0228,0.0324,0.0441,OK,
BJVM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\BJVM2402.161,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,4.165,82.32,1.4397,0.7566,0.7494,1.4397,OK,
CCHA2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CCHA2402.161,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,14.343,2.15,0.8101,1.1856,1.3778,1.3778,OK,
CCHN2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CCHN2402.161,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,12.119,343.57,0.8378,1.315,1.2022,1.315,OK,
CCHO2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CCHO2402.161,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,15.826,84.3,1.9412,1.6986,2.3046,2.3046,OK,
CCHS2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CCHS2402.161,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,6.569,169.45,0.8434,1.3544,1.2122,1.3544,OK,
CCHV2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CCHV2402.161,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,14.46,30.26,0.8442,1.3767,1.4293,1.4293,OK,
CJVM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CJVM2402.161,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,7.936,263.29,0.0321,0.0461,0.0485,0.0485,OK,
CM552402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CM552402.161,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,15.405,83.75,0.0958,0.1024,0.0574,0.1024,OK,
CMAD2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CMAD2402.161,CMAD,Colegio Madrid A.C.,,19.288766,-99.133744,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,12.067,138.45,0.8051,1.2459,1.3176,1.3176,OK,
CMBM2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CMBM2402.161,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNZ/HNW/HNN,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,3.643,17.51,0.4031,0.3122,0.2715,0.4031,OK,
CMCL2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CMCL2402.161,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNZ/HNN/HNE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,7.976,44.2,0.2248,0.133,0.0933,0.2248,OK,
CMCT2402.161,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_0233_21_M1.6_CDMX\ACEL\ASA\CMCT2402.161,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2024/02/16,02:33:21,/M=1.6,19.37,-99.21,1.0,,02:32:51.000,[],[],[],Gal,2024-02-16-0232-51S.MAN___264,11.675,40.31,1.4995,0.1993,0.1544,1.4995,OK,
