archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\APVM2312.125,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,12.07,5.66,0.7043,1.0481,1.0344,1.0481,OK,
BJVM2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\BJVM2312.125,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,5.206,96.12,0.3691,1.0854,1.0761,1.0854,OK,
CENA2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CENA2312.125,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLE/HLN/HLZ,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,8.64,147.2,0.0777,0.0826,0.0828,0.0828,OK,
CM552312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CM552312.125,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,16.372,88.02,1.2045,1.7192,1.9496,1.9496,OK,
CMCT2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CMCT2312.125,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,11.606,47.83,1.6275,0.2036,0.2623,1.6275,OK,
CMCU2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CMCU2312.125,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,6.877,143.51,0.0473,0.0603,0.0685,0.0685,OK,
CMEA2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CMEA2312.125,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,13.198,99.7,0.2063,0.0915,0.094,0.2063,OK,
CMEN2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CMEN2312.125,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,15.492,127.31,1.8275,0.5861,0.9446,1.8275,OK,
CMFZ2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CMFZ2312.125,CMFZ,FES ZARAGOZA,"CALZADA IGNACIO ZARAGOZA S/N, COL EJERCI",19.384119,-99.036316,2307.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103842,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,19.273,88.61,0.6067,0.6746,0.5801,0.6746,OK,
CMJC2312.125,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1712_28_M1.1_CDMX\ACEL\ASA\CMJC2312.125,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:12:28,/M=1.1,19.38,-99.22,1.0,,17:12:23.690,[],[],[],Gal,2023-12-12-1712-23S.NSN___126,14.835,56.93,0.2665,0.1683,0.1302,0.2665,OK,
