archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\AMVM2402.041,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,51.679,119.75,0.1581,0.1599,0.1817,0.1817,OK,
APVM2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\APVM2402.041,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,13.909,1.88,0.1994,0.1456,0.2306,0.2306,OK,
ATVM2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\ATVM2402.041,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,79.35,304.09,0.0072,0.0125,0.0097,0.0125,OK,
AZVM2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\AZVM2402.041,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,25.732,343.47,0.0129,0.0136,0.019,0.019,OK,
BJVM2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\BJVM2402.041,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,4.639,73.28,0.881,1.1905,1.6061,1.6061,OK,
CCHA2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\CCHA2402.041,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,15.135,3.22,1.5336,1.2549,1.3477,1.5336,OK,
CCHN2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\CCHN2402.041,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,12.788,345.91,0.7858,1.1871,1.3519,1.3519,OK,
CCHO2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\CCHO2402.041,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,16.233,81.67,2.0482,1.5591,2.1053,2.1053,OK,
CCHS2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\CCHS2402.041,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,5.878,165.04,0.8391,1.4266,1.4312,1.4312,OK,
CCHV2402.041,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_04_0917_22_M2.3_CDMX\ACEL\ASA\CCHV2402.041,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/04,09:17:22,/M=2.3,19.363,-99.213,1.0,,09:16:52.000,[],[],[],Gal,2024-02-04-0916-52S.MAN___264,15.291,29.81,0.808,1.2997,1.3145,1.3145,OK,
