archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\AMVM2411.191,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,53.409,122.01,0.5577,1.1955,0.4858,1.1955,OK,
APVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\APVM2411.191,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,11.267,4.46,0.4449,0.5004,0.8265,0.8265,OK,
ATVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\ATVM2411.191,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,77.533,302.62,0.1912,0.2173,0.1736,0.2173,OK,
AZVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\AZVM2411.191,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,23.057,342.58,0.1207,0.113,0.0696,0.1207,OK,
BJVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\BJVM2411.191,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,5.042,105.34,1.0897,1.675,2.1935,2.1935,OK,
CCHA2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CCHA2411.191,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,12.507,5.83,1.0608,1.2758,1.4326,1.4326,OK,
CCHN2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CCHN2411.191,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,10.1,344.53,1.0129,1.2277,1.3311,1.3311,OK,
CCHO2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CCHO2411.191,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,16.485,91.1,3.2002,1.5702,4.1383,4.1383,OK,
CCHS2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CCHS2411.191,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,8.57,166.94,0.7994,1.4813,1.391,1.4813,OK,
CCHV2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CCHV2411.191,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,13.292,37.12,1.4359,1.4086,1.5234,1.5234,OK,
CENA2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CENA2411.191,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,9.15,151.5,0.086,0.1174,0.1052,0.1174,OK,
CJVM2411.191,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-19-1416-58_M1_4_CDMX\ACEL\ASA\CJVM2411.191,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/19,14:16:58,/M=1.4,19.387,-99.217,1.0,,14:16:28.000,[],[],[],Gal,2024-11-19-1416-28S.cdmx__285,7.683,248.49,0.1087,0.2727,0.3534,0.3534,OK,
