archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\APVM2312.121,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,12.07,5.66,0.5517,0.8423,0.9675,0.9675,OK,
BJVM2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\BJVM2312.121,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLE/HLN/HLZ,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,5.206,96.12,8.0017,7.7292,4.1202,8.0017,OK,
CENA2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CENA2312.121,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:05:51.170,[],[],[],Gal,2023-12-12-1705-51S.CENA__003,8.64,147.2,0.3983,0.5768,0.6719,0.6719,OK,
CM552312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CM552312.121,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNE/HNZ/HNN,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,16.372,88.02,1.2669,1.1445,1.8238,1.8238,OK,
CMBM2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CMBM2312.121,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNW/HNZ/HNN,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,3.191,42.24,2.9112,1.5947,2.4531,2.9112,OK,
CMCL2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CMCL2312.121,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNE/HNN/HNZ,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,8.056,55.12,0.7989,0.8485,0.7988,0.8485,OK,
CMCT2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CMCT2312.121,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNE/HNN/HNZ,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,11.606,47.83,0.2659,0.3476,0.5007,0.5007,OK,
CMCU2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CMCU2312.121,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,6.877,143.51,1.0358,1.808,1.3236,1.808,OK,
CMEA2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CMEA2312.121,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNE/HNZ/HNN,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,13.198,99.7,0.5773,1.601,0.6665,1.601,OK,
CMEN2312.121,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1706_27_M2.8_CDMX\ACEL\ASA\CMEN2312.121,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNN/HNE/HNZ,100.0,0.01,2023/12/12,17:06:27,/M=2.8,19.38,-99.22,1.0,,17:06:20.000,[],[],[],Gal,2023-12-12-1706-20S.MAN___111,15.492,127.31,0.7858,1.0072,1.2471,1.2471,OK,
