archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\APVM2409.272,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,11.073,349.83,0.2784,0.3643,0.4453,0.4453,OK,
ATVM2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\ATVM2409.272,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,79.758,301.33,0.1598,0.1643,0.2148,0.2148,OK,
AZVM2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\AZVM2409.272,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,23.752,335.81,0.0394,0.0417,0.0431,0.0431,OK,
BJVM2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\BJVM2409.272,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,2.627,129.41,0.8385,2.1628,2.2461,2.2461,OK,
CCHA2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\CCHA2409.272,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,12.209,352.66,0.9326,1.1987,1.29,1.29,OK,
CCHN2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\CCHN2409.272,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,10.904,329.56,0.9084,1.2522,1.2346,1.2522,OK,
CCHO2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\CCHO2409.272,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,13.665,92.74,1.1423,1.7655,1.4873,1.7655,OK,
CCHS2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\CCHS2409.272,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,8.728,185.9,0.9607,1.4976,1.4314,1.4976,OK,
CCHV2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\CCHV2409.272,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,11.502,26.82,1.0598,1.325,1.2847,1.325,OK,
CENA2409.272,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0151_M1_7_CDMX\ACEL\ASA\CENA2409.272,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,01:51:50,/M=1.7,19.39,-99.19,1.0,,01:51:20.000,[],[],[],Gal,2024-09-27-0151-20S.cdmx__267,8.514,169.63,0.0517,0.0791,0.0674,0.0791,OK,
