archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\AMVM2401.311,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,51.241,119.6,0.0991,0.1725,0.1395,0.1725,OK,
APVM2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\APVM2401.311,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,14.236,0.57,0.2728,0.267,0.3273,0.3273,OK,
ATVM2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\ATVM2401.311,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,79.798,304.16,0.0094,0.0119,0.0234,0.0234,OK,
AZVM2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\AZVM2401.311,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,26.142,343.01,0.0078,0.0114,0.0098,0.0114,OK,
BJVM2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\BJVM2401.311,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,4.452,67.99,0.4906,0.3701,0.5334,0.5334,OK,
CCHA2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\CCHA2401.311,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,15.454,1.99,0.8726,1.2315,1.2901,1.2901,OK,
CCHN2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\CCHN2401.311,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,13.19,344.94,0.7837,1.3404,1.3103,1.3404,OK,
CCHO2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\CCHO2401.311,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,15.975,80.32,2.3322,1.6171,1.8159,2.3322,OK,
CCHS2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\CCHS2401.311,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,5.479,167.33,0.7886,1.2026,1.2823,1.2823,OK,
CCHV2401.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_01_31_1149_06_M1.2_CDMX\ACEL\ASA\CCHV2401.311,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/01/31,11:49:06,/M=1.2,19.36,-99.21,1.0,,11:48:36.000,[],[],[],Gal,2024-01-31-1148-36S.MAN___264,15.43,28.18,0.9119,1.2122,1.3295,1.3295,OK,
