archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\AMVM2409.281,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,52.089,123.37,1.3295,1.9357,2.0087,2.0087,OK,
APVM2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\APVM2409.281,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,10.937,355.24,0.3819,0.8382,0.8629,0.8629,OK,
ATVM2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\ATVM2409.281,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,78.864,301.73,0.0139,0.0174,0.0171,0.0174,OK,
AZVM2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\AZVM2409.281,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,23.342,338.16,0.0251,0.045,0.024,0.045,OK,
BJVM2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\BJVM2409.281,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,3.501,118.44,1.8124,2.3657,2.1695,2.3657,OK,
CCHA2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CCHA2409.281,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,12.119,357.58,0.9498,1.293,1.4711,1.4711,OK,
CCHN2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CCHN2409.281,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,10.412,334.54,0.8918,1.3213,1.2964,1.3213,OK,
CCHO2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CCHO2409.281,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,14.713,92.54,1.1741,1.5726,1.4644,1.5726,OK,
CCHS2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CCHS2409.281,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,8.683,178.99,0.8467,1.4968,1.3563,1.4968,OK,
CCHV2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CCHV2409.281,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,12.012,31.29,0.9146,1.3228,1.4571,1.4571,OK,
CM552409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CM552409.281,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,14.275,92.2,0.1505,0.2037,0.1448,0.2037,OK,
CMAD2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CMAD2409.281,CMAD,Colegio Madrid A.C.,,19.288766,-99.133744,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,13.23,148.29,0.8128,1.3993,1.5991,1.5991,OK,
CMBM2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CMBM2409.281,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNZ/HNW/HNN,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,1.251,2.18,0.454,0.6231,0.6972,0.6972,OK,
CMCL2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CMCL2409.281,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNZ/HNN/HNE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,5.707,52.25,0.2982,0.206,0.1351,0.2982,OK,
CMCT2409.281,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-28-0243_M2_4_CDMX\ACEL\ASA\CMCT2409.281,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2024/09/28,02:43:56,/M=2.4,19.39,-99.2,1.7,,02:43:26.000,[],[],[],Gal,2024-09-28-0243-26S.MAN___270,9.322,44.25,1.7512,0.1923,0.3014,1.7512,OK,
