archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\APVM2409.277,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,10.238,342.94,0.1819,0.2894,0.3816,0.3816,OK,
ATVM2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\ATVM2409.277,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,80.09,300.27,0.026,0.0292,0.0283,0.0292,OK,
AZVM2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\AZVM2409.277,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,23.211,332.33,0.0084,0.0091,0.0088,0.0091,OK,
BJVM2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\BJVM2409.277,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,2.948,160.57,0.6543,1.1392,0.9899,1.1392,OK,
CCHA2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CCHA2409.277,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,11.302,346.66,0.9943,1.2209,1.3208,1.3208,OK,
CCHN2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CCHN2409.277,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,10.579,321.59,0.8312,1.2562,1.275,1.275,OK,
CCHO2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CCHO2409.277,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,12.724,97.98,1.9384,1.4794,2.0087,2.0087,OK,
CCHS2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CCHS2409.277,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,9.985,191.24,0.76,1.2743,1.3684,1.3684,OK,
CCHV2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CCHV2409.277,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,10.046,24.35,0.8876,1.5387,1.2659,1.5387,OK,
CENA2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CENA2409.277,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,9.499,177.08,0.038,0.0548,0.0611,0.0611,OK,
CM552409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CM552409.277,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,12.28,97.78,0.1387,0.1436,0.0779,0.1436,OK,
CMAD2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMAD2409.277,CMAD,Colegio Madrid A.C.,,19.288766,-99.133744,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,13.287,158.57,0.7218,1.4711,1.4102,1.4711,OK,
CMBM2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMBM2409.277,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNZ/HNW/HNN,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,2.055,273.87,0.9357,0.8444,0.6939,0.9357,OK,
CMCL2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMCL2409.277,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,3.392,45.39,0.1321,0.109,0.0596,0.1321,OK,
CMCT2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMCT2409.277,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,7.1,38.38,1.3686,0.1726,0.3153,1.3686,OK,
CMCU2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMCU2409.277,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,7.753,180.79,0.0215,0.0383,0.0472,0.0472,OK,
CMEA2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMEA2409.277,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,9.873,116.79,0.2157,0.0688,0.0736,0.2157,OK,
CMEN2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMEN2409.277,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,14.175,145.03,0.4921,0.3228,0.223,0.4921,OK,
CMFZ2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMFZ2409.277,CMFZ,FES ZARAGOZA,"CALZADA IGNACIO ZARAGOZA S/N, COL EJERCI",19.384119,-99.036316,2307.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103842,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,15.174,96.66,0.4661,0.4441,0.5372,0.5372,OK,
CMJC2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMJC2409.277,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,10.114,54.54,0.3273,0.1172,0.1373,0.3273,OK,
CMJR2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMJR2409.277,CMJR,ESCUELA PRIMARIA JOSE ROMERO Y FUENTES,"AVENIDA 2 NO. 28, COL. LOMAS DE SAN LAZA",19.319067,-99.062632,2263.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,894,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,15.251,126.14,0.1495,0.114,0.1432,0.1495,OK,
CMMG2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMMG2409.277,CMMG,ESCUELA PRIMARIA GENERAL MARCIANO GONZALEZ,"CALLE CAHITAS, CULHUACAN CTM, COL. CULHU",19.332018,-99.115699,2254.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,867,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,10.131,138.25,0.0374,0.0289,0.0237,0.0374,OK,
CMP12409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMP12409.277,CMP1,ESCUELA NACIONAL PREPARATORIA PLANTEL 1,AV DE LA NORIA Y PROLONGACION IGNACIO AL,19.272467,-99.120834,2243.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1071,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,15.48,156.35,0.2825,0.405,0.491,0.491,OK,
CMP32409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMP32409.277,CMP3,ESCUELA NACIONAL PREPARATORIA PLANTEL 3,AV EDUARDO MOLINA # 7342 CONSTITUCION DE,19.483149,-99.093941,2237.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1069,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,12.919,44.29,0.0474,0.064,0.1196,0.1196,OK,
CMP52409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMP52409.277,CMP5,ESCUELA NACIONAL PREPARATORIA PLANTEL 5,CALZADA DEL HUESO # 729 NUEVA ORIENTAL C,19.307133,-99.134384,2241.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,865,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,11.381,155.13,0.052,0.0359,0.0396,0.052,OK,
CMP72409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMP72409.277,CMP7,ESCUELA NACIONAL PREPARATORIA PLANTEL 7,CALZADA DE LA VIGA 54 COL MERCED BALBUEN,19.419333,-99.125786,2240.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1070,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,6.079,69.28,0.0637,0.0367,0.0285,0.0637,OK,
CMP92409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMP92409.277,CMP9,ESCUELA NACIONAL PREPARATORIA PLANTEL 9,AV. INSURGENTES NORTE # 1698 LINDAVISTA,19.485146,-99.128349,2245.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,877,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,10.907,29.76,0.6353,1.3845,2.2989,2.2989,OK,
CMPI2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMPI2409.277,CMPI,PUENTE IMPULSORA SITIO 2,"PUENTE UBICADO AL NORESTE DE LA CDMX, LI",19.48558,-99.048683,2180.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103729,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,16.737,55.33,1.5739,0.7662,0.803,1.5739,OK,
CMPR2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMPR2409.277,CMPR,ESCUELA PRIMARIA PEDRO ROMERO DE TERREROS,"CALLE 4 NO. 200, COL. AGRICOLA PANTITLAN",19.411101,-99.063118,2228.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,868,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,12.32,84.23,0.2773,0.2082,0.2051,0.2773,OK,
CMRA2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMRA2409.277,CMRA,ESCUELA SECUNDARIA REPUBLICA ARGENTINA,"AV. CANAL DE APATLACO NO. 700, COL. CAMP",19.382406,-99.119846,2241.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,887,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,6.606,107.22,4.8169,7.6351,2.8601,7.6351,OK,
CMRC2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMRC2409.277,CMRC,ESCUELA SECUNDARIA REPUBLICA DE CHILE,"EJE 2 ORIENTE, COL. MEXICALTZINGO, ALCAL",19.355282,-99.121243,2246.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,BASALTO,518,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,7.919,128.89,0.1823,0.2327,0.206,0.2327,OK,
CMRM2409.277,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0629_M1_8_CDMX\ACEL\ASA\CMRM2409.277,CMRM,ESCUELA PRIMARIA REPUBLICA DE MADAGASCAR,"CALLE LIC. IGNACIO L. VALLARTA, COL. JAC",19.347694,-99.05146,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,874,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,06:29:39,/M=1.8,19.4,-99.18,1.0,,06:29:10.000,[],[],[],Gal,2024-09-27-0629-10S.cdmx__267,14.685,113.31,0.0503,0.0205,0.0277,0.0503,OK,
