archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\APVM2409.2611,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,7.617,353.16,0.3455,0.5037,0.8338,0.8338,OK,
ATVM2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\ATVM2409.2611,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,77.162,299.62,0.3942,0.2268,0.2711,0.3942,OK,
AZVM2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\AZVM2409.2611,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,20.284,334.65,0.0319,0.0553,0.044,0.0553,OK,
BJVM2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\BJVM2409.2611,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,5.875,148.4,0.4652,0.3824,0.3316,0.4652,OK,
CCHA2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CCHA2409.2611,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,8.788,356.66,1.1514,1.2623,1.5135,1.5135,OK,
CCHN2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CCHN2409.2611,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,7.538,323.57,0.8956,1.5698,1.3928,1.5698,OK,
CCHO2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CCHO2409.2611,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,15.23,105.18,924.7169,1.9773,1.7115,924.7169,OK,
CCHS2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CCHS2409.2611,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,12.018,179.27,0.9014,1.2489,1.5615,1.5615,OK,
CCHV2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CCHV2409.2611,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,9.324,42.0,0.9336,1.4138,1.2689,1.4138,OK,
CENA2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CENA2409.2611,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,11.992,167.56,0.4873,0.82,0.425,0.82,OK,
CM552409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CM552409.2611,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,14.784,105.23,0.2587,0.2782,0.293,0.293,OK,
CMAD2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMAD2409.2611,CMAD,Colegio Madrid A.C.,,19.288766,-99.133744,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,16.164,154.52,0.7571,1.4544,1.6111,1.6111,OK,
CMBM2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMBM2409.2611,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNZ/HNW/HNN,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,2.086,178.69,0.3823,0.3796,0.4029,0.4029,OK,
CMCL2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMCL2409.2611,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,4.515,87.99,0.368,0.1589,0.1003,0.368,OK,
CMCT2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMCT2409.2611,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,7.313,62.8,1.3761,0.1977,0.2005,1.3761,OK,
CMCU2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMCU2409.2611,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,10.173,168.71,0.5971,0.3792,0.3738,0.5971,OK,
CMEA2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMEA2409.2611,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,12.79,121.45,1.1641,0.6848,0.3584,1.1641,OK,
CMEN2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMEN2409.2611,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,17.206,143.55,1.3267,0.8953,1.096,1.3267,OK,
CMFZ2409.2611,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1803_M1_7_CDMX\ACEL\ASA\CMFZ2409.2611,CMFZ,FES ZARAGOZA,"CALZADA IGNACIO ZARAGOZA S/N, COL EJERCI",19.384119,-99.036316,2307.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103842,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,18:03:02,/M=1.7,19.42,-99.2,1.0,,18:02:40.000,[],[],[],Gal,2024-09-26-1802-40S.cdmx__267,17.625,103.06,0.8293,0.7479,0.9669,0.9669,OK,
