archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\APVM2402.149,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,13.124,0.62,0.6605,0.7395,1.2925,1.2925,OK,
BJVM2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\BJVM2402.149,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,4.165,82.32,0.4155,0.3068,0.2708,0.4155,OK,
CJVM2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CJVM2402.149,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,7.936,263.29,0.1849,0.3003,0.2514,0.3003,OK,
CM552402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CM552402.149,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,15.405,83.75,1.7018,1.4628,2.2115,2.2115,OK,
CMBM2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CMBM2402.149,CMBM,BARTOLOME DE MEDINA,"ESCUELA PRIMARIA BARTOLOME DE MEDINA, SO",19.401245,-99.199547,2322.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101285,3,HNZ/HNW/HNN,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,3.643,17.51,0.2329,0.31,0.2774,0.31,OK,
CMCL2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CMCL2402.149,CMCL,HOSPITAL CLINICA LONDRES,"CALLE DURANGO, DENTRO DE LAS INSTALACION",19.421417,-99.156975,2245.0,ZONA DE LAGO,INSTITUTO DE INGENIERIA UNAM,ETNA 2,102505,3,HNZ/HNN/HNE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,7.976,44.2,0.307,0.4645,0.1534,0.4645,OK,
CMCT2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CMCT2402.149,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,11.675,40.31,1.2129,0.2082,0.2106,1.2129,OK,
CMCU2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CMCU2402.149,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,5.362,145.46,0.1397,0.172,0.141,0.172,OK,
CMEA2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CMEA2402.149,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,12.012,95.31,0.238,0.2026,0.1748,0.238,OK,
CMEN2402.149,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_14_1759_01_M1.5_CDMX\ACEL\ASA\CMEN2402.149,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2024/02/14,17:59:01,/M=1.5,19.37,-99.21,1.0,,17:58:31.000,[],[],[],Gal,2024-02-14-1758-31S.MAN___264,13.986,126.3,1.4089,0.5584,0.8268,1.4089,OK,
