archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\APVM2312.311,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,14.264,356.36,0.3408,0.1471,0.5403,0.5403,OK,
BJVM2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\BJVM2312.311,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,3.502,61.55,0.5161,0.8175,0.6363,0.8175,OK,
CENA2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CENA2312.311,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLE/HLN/HLZ,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,5.662,152.87,0.0215,0.0165,0.017,0.0215,OK,
CJVM2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CJVM2312.311,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,8.933,271.19,0.0156,0.0295,0.0239,0.0295,OK,
CM552312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CM552312.311,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,14.535,78.94,0.0743,0.1032,0.0463,0.1032,OK,
CMCT2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CMCT2312.311,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,11.941,33.01,0.5796,0.0929,0.121,0.5796,OK,
CMCU2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CMCU2312.311,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,3.858,148.93,0.0351,0.0587,0.0333,0.0587,OK,
CMEA2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CMEA2312.311,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,10.911,90.0,0.0343,0.0218,0.019,0.0343,OK,
CMEN2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CMEN2312.311,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,12.485,125.04,0.0508,0.0297,0.0247,0.0508,OK,
CMJC2312.311,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_31_1001_35_M1.3_CDMX\ACEL\ASA\CMJC2312.311,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2023/12/31,10:01:35,/M=1.3,19.36,-99.2,1.0,,10:01:29.640,[],[],[],Gal,2023-12-31-1001-29S.NSN___126,14.603,45.05,0.2238,0.1272,0.0651,0.2238,OK,
