archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\APVM2312.151,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,14.264,356.36,0.2807,0.3559,0.3348,0.3559,OK,
BJVM2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\BJVM2312.151,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,3.502,61.55,0.5647,0.6602,0.63,0.6602,OK,
CENA2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CENA2312.151,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,5.662,152.87,0.0716,0.0927,0.0876,0.0927,OK,
CM552312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CM552312.151,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,14.535,78.94,0.127,0.1215,0.0986,0.127,OK,
CMCT2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMCT2312.151,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,11.941,33.01,0.3871,0.059,0.0544,0.3871,OK,
CMCU2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMCU2312.151,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,3.858,148.93,0.0173,0.0211,0.0254,0.0254,OK,
CMEA2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMEA2312.151,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,10.911,90.0,0.2353,0.1344,0.0892,0.2353,OK,
CMEN2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMEN2312.151,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,12.485,125.04,0.6573,0.3617,0.1559,0.6573,OK,
CMJC2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMJC2312.151,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,14.603,45.05,0.2136,0.1007,0.0682,0.2136,OK,
CMMG2312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMMG2312.151,CMMG,ESCUELA PRIMARIA GENERAL MARCIANO GONZALEZ,"CALLE CAHITAS, CULHUACAN CTM, COL. CULHU",19.332018,-99.115699,2254.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,867,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,9.376,109.37,0.101,0.1013,0.0597,0.1013,OK,
CMP12312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMP12312.151,CMP1,ESCUELA NACIONAL PREPARATORIA PLANTEL 1,AV DE LA NORIA Y PROLONGACION IGNACIO AL,19.272467,-99.120834,2243.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1071,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,12.796,139.51,0.1372,0.2254,0.3101,0.3101,OK,
CMP32312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMP32312.151,CMP3,ESCUELA NACIONAL PREPARATORIA PLANTEL 3,AV EDUARDO MOLINA # 7342 CONSTITUCION DE,19.483149,-99.093941,2237.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1069,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,17.641,39.07,0.1781,0.2338,0.1935,0.2338,OK,
CMP52312.151,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_15_0525_25_M1.3_CDMX\ACEL\ASA\CMP52312.151,CMP5,ESCUELA NACIONAL PREPARATORIA PLANTEL 5,CALZADA DEL HUESO # 729 NUEVA ORIENTAL C,19.307133,-99.134384,2241.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,865,3,HNZ/HNN/HNE,100.0,0.01,2023/12/15,05:25:25,/M=1.3,19.36,-99.2,1.0,,05:25: 2.960,[],[],[],Gal,2023-12-15-0525-02S.NSN___126,9.053,130.48,0.0461,0.0316,0.0307,0.0461,OK,
