archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\APVM2312.127,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,13.931,356.27,0.2263,0.3584,0.6709,0.6709,OK,
BJVM2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\BJVM2312.127,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,3.356,66.56,0.2771,0.5393,0.5436,0.5436,OK,
CENA2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CENA2312.127,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,5.961,154.33,0.0267,0.0337,0.0295,0.0337,OK,
CM552312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CM552312.127,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,14.474,80.24,0.2682,0.3267,0.2165,0.3267,OK,
CMCT2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CMCT2312.127,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,11.663,33.9,0.7414,0.0925,0.1609,0.7414,OK,
CMCU2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CMCU2312.127,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,4.148,151.31,0.0289,0.0411,0.04,0.0411,OK,
CMEA2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CMEA2312.127,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,10.917,91.75,0.1144,0.0747,0.0745,0.1144,OK,
CMEN2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CMEN2312.127,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,12.68,126.27,0.6156,0.4616,0.8579,0.8579,OK,
CMFZ2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CMFZ2312.127,CMFZ,FES ZARAGOZA,"CALZADA IGNACIO ZARAGOZA S/N, COL EJERCI",19.384119,-99.036316,2307.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103842,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,17.33,82.18,0.4628,0.6591,0.4726,0.6591,OK,
CMJC2312.127,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1717_44_M1.9_CDMX\ACEL\ASA\CMJC2312.127,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2023/12/12,17:17:44,/M=1.9,19.363,-99.2,1.0,,17:17:42.390,[],[],[],Gal,2023-12-12-1717-42S.NSN___126,14.369,45.99,0.205,0.1273,0.0969,0.205,OK,
