archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\AMVM2402.211,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,51.221,121.64,0.1958,0.3605,0.3408,0.3605,OK,
APVM2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\APVM2402.211,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,12.703,356.38,0.5258,1.1341,0.7131,1.1341,OK,
ATVM2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\ATVM2402.211,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,79.726,302.85,0.1278,0.193,0.2905,0.2905,OK,
AZVM2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\AZVM2402.211,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,24.966,339.9,0.084,0.1306,0.0889,0.1306,OK,
BJVM2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\BJVM2402.211,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,3.186,87.99,0.93,0.429,0.5525,0.93,OK,
CCHA2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\CCHA2402.211,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,13.894,358.32,1.1862,1.2961,1.6291,1.6291,OK,
CCHN2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\CCHN2402.211,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,12.004,338.65,0.9247,1.1274,1.29,1.29,OK,
CCHO2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\CCHO2402.211,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,14.846,85.65,1.4009,1.7067,1.8752,1.8752,OK,
CCHS2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\CCHS2402.211,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,6.907,177.86,0.9683,1.2242,1.188,1.2242,OK,
CCHV2402.211,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_21_1711_19_M1_CDMX\ACEL\ASA\CCHV2402.211,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/21,17:11:19,/M=1.0,19.374,-99.201,,,17:10:49.000,[],[],[],Gal,2024-02-21-1710-49S.MAN___264,13.613,27.77,1.1584,1.5035,1.3666,1.5035,OK,
