archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\APVM2312.142,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,13.154,356.05,0.9277,1.2679,0.6885,1.2679,OK,
BJVM2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\BJVM2312.142,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,3.129,79.76,4.4713,6.1451,7.9092,7.9092,OK,
CENA2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CENA2312.142,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,6.671,157.23,0.2763,0.5474,0.3992,0.5474,OK,
CM552312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CM552312.142,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,14.363,83.3,0.16,0.1224,0.134,0.16,OK,
CMCT2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CMCT2312.142,CMCT,CENTRO CULTURAL UNIVERSITARIO TLATELOLCO CAMPO LIBRE SITIO 2,SOTANO DE LA TORRE LADO SUROESTE. AV. RI,19.450048,-99.137962,2240.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103731,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,11.025,36.16,1.0656,0.2518,0.2359,1.0656,OK,
CMCU2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CMCU2312.142,CMCU,CIUDAD UNIVERSITARIA PATIO IIUNAM,CASETA DEL PATIO DEL INSTITUTO DE INGENI,19.330278,-99.181023,2285.0,?,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103458,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,4.845,155.73,0.5137,0.8046,0.8578,0.8578,OK,
CMEA2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CMEA2312.142,CMEA,ESCUELA SECUNDARIA ENRIQUE O ARAGON,"CERRADA COMONFORT S/N, COL. SAN LUCAS, A",19.359965,-99.09599,2239.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,866,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,10.968,95.82,3.9196,2.3213,0.9101,3.9196,OK,
CMEN2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CMEN2312.142,CMEN,JARDIN DE NIÑOS CENTENARIO DE LA HEROICA ESC. NAVAL MILITAR,"COL. BALDIO CANAL NACIONAL, ALCALDIA TLA",19.295514,-99.102591,2235.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101616,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,13.155,129.0,0.7875,0.6849,0.6467,0.7875,OK,
CMFZ2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CMFZ2312.142,CMFZ,FES ZARAGOZA,"CALZADA IGNACIO ZARAGOZA S/N, COL EJERCI",19.384119,-99.036316,2307.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,103842,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,17.241,84.75,1.0143,1.0324,0.8774,1.0324,OK,
CMJC2312.142,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_14_2015_20_M2.4_CDMX\ACEL\ASA\CMJC2312.142,CMJC,ESCUELA PRIMARIA JOSE CLEMENTE OROZCO,"CALLE NORTE 94 NO. 4345, COL. LA MALINCH",19.452758,-99.10143,2232.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,OBSIDIAN,1073,3,HNZ/HNN/HNE,100.0,0.01,2023/12/14,20:15:20,/M=2.4,19.37,-99.2,1.0,,20:15: 0.780,[],[],[],Gal,2023-12-14-2015-00S.NSN___126,13.84,48.31,0.365,0.2334,0.242,0.365,OK,
