archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\APVM2409.278,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,11.073,349.83,0.136,0.11,0.2365,0.2365,OK,
ATVM2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\ATVM2409.278,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,79.758,301.33,0.0061,0.0067,0.0058,0.0067,OK,
AZVM2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\AZVM2409.278,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,23.752,335.81,0.0115,0.0138,0.0111,0.0138,OK,
BJVM2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\BJVM2409.278,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,2.627,129.41,2.0224,3.668,2.3321,3.668,OK,
CCHA2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\CCHA2409.278,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,12.209,352.66,0.8295,1.4348,1.414,1.4348,OK,
CCHN2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\CCHN2409.278,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,10.904,329.56,0.7888,1.3302,1.2008,1.3302,OK,
CCHO2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\CCHO2409.278,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,13.665,92.74,2.0719,1.9977,2.1879,2.1879,OK,
CCHS2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\CCHS2409.278,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,8.728,185.9,0.8558,1.3788,1.27,1.3788,OK,
CCHV2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\CCHV2409.278,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,11.502,26.82,0.8597,1.2785,1.3979,1.3979,OK,
CENA2409.278,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-0957_M2_3_CDMX\ACEL\ASA\CENA2409.278,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,09:57:35,/M=2.3,19.39,-99.19,1.0,,09:57:05.000,[],[],[],Gal,2024-09-27-0957-05S.cdmx__267,8.514,169.63,0.0457,0.0904,0.0753,0.0904,OK,
