archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AE022312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AE022312.123,AE02,"ESC. PRIM. ""GONZÁLEZ GARZÓN""","Del. Venustiano Carranza,",19.429,-99.0584,2232.0,"Arcilloso, zona lago","CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:06:56.00,[],[],[],Gal,,16.716,62.66,0.37977,0.42914,0.42032,0.42914,OK,
AL012312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AL012312.123,AL01,ALAMEDA,"Del. Cuauhtémoc, Col. Centro,",19.4356,-99.1453,2232.0,"Terreno blando, material compresible","CIRES, A. C.",RAD_IO14,,3,S00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:06:58.00,[],[],[],Gal,,10.177,34.3,2.21321,1.05201,1.1718,2.21321,OK,
AO242312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AO242312.123,AO24,ALBERCA OLÍMPICA,"Del. Benito Juárez, Col. General Pedro",19.358,-99.1539,2235.0,Transición,"CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:06:56.00,[],[],[],Gal,,4.841,92.63,5.40157,5.15915,6.67616,6.67616,OK,
AP682312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AP682312.123,AP68,"JARDÍN DE NIÑOS ""JUAN B. DE LA SALLE""","Del. Iztapalapa, Col. Santa María",19.3809,-99.1068,2232.0,"Arcilloso, zona lago","CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:05:32.00,[],[],[],Gal,,10.049,76.61,1.99351,0.81225,1.05067,1.99351,OK,
APVM2312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\APVM2312.123,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:08:53,/M=2.4,19.363,-99.2,1.0,,17:08:51.480,[],[],[],Gal,2023-12-12-1708-51S.NSN___126,13.931,356.27,0.4751,0.7028,0.7326,0.7326,OK,
AR142312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AR142312.123,AR14,"ESC. PRIM. ""JOSÉ ORDAZ LÓPEZ""","Del. Gustavo A. Madero,",19.4808,-99.076,2232.0,"Arcilloso, zona lago","CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:06:57.00,[],[],[],Gal,,18.696,44.05,0.45765,0.82498,0.48396,0.82498,OK,
AU112312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AU112312.123,AU11,AUTÓDROMO,"Del. Iztacalco, Cd. Deportiva",19.3919,-99.0869,2234.0,"Terreno blando, material compresible","CIRES, A. C.",RAD_IO14,,3,S00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,17.08,-99.2,1.0,,17:05:32.00,[],[],[],Gal,,257.349,2.64,0.60812,0.40705,1.14616,1.14616,OK,
AU462312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\AU462312.123,AU46,ESC. SEC. TÉC. NO. 14,"Del. Benito Juárez, Col. del Valle,",19.3832,-99.1681,2233.0,Transición,"CIRES, A. C.",RAD_IO14,,3,N00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:06:57.00,[],[],[],Gal,,4.225,52.37,14.02874,8.16967,9.70753,14.02874,OK,
BA492312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\BA492312.123,BA49,BUENOS AIRES,"Del. Cuauhtémoc, Col. Doctores,",19.4097,-99.145,2233.0,"Terreno blando, material compresible","CIRES, A. C.",RAD_IO14,,3,S00E/+V/N90W,100.0,0.01,12/DIC/23,17:08:53.0,/Mc=2.4,19.36,-99.2,1.0,,17:05:32.00,[],[],[],Gal,,7.989,46.22,2.08177,1.72959,2.30457,2.30457,OK,
BJVM2312.123,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2023_12_12_1708_53_M2.4_CDMX\ACEL\ASA\BJVM2312.123,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2023/12/12,17:08:53,/M=2.4,19.363,-99.2,1.0,,17:08:51.480,[],[],[],Gal,2023-12-12-1708-51S.NSN___126,3.356,66.56,20.8382,27.4956,34.6328,34.6328,OK,
