archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\AMVM2402.163,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,53.27,121.12,0.3543,0.3998,0.5141,0.5141,OK,
APVM2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\APVM2402.163,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,12.07,5.66,0.6031,0.7768,0.907,0.907,OK,
ATVM2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\ATVM2402.163,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,77.691,303.23,0.1029,0.2616,0.1579,0.2616,OK,
AZVM2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\AZVM2402.163,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,23.711,343.86,0.0278,0.046,0.0246,0.046,OK,
BJVM2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\BJVM2402.163,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,5.206,96.12,0.5595,0.3773,0.462,0.5595,OK,
CCHA2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\CCHA2402.163,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,13.315,6.84,0.9559,1.3628,1.2553,1.3628,OK,
CCHN2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\CCHN2402.163,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,10.778,347.25,0.8763,1.2079,1.3959,1.3959,OK,
CCHO2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\CCHO2402.163,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,16.803,88.42,1.5976,1.5299,2.6045,2.6045,OK,
CCHS2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\CCHS2402.163,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,7.897,163.43,0.8182,1.3671,1.2407,1.3671,OK,
CCHV2402.163,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024_02_16_1736_00_M1.4_CDMX\ACEL\ASA\CCHV2402.163,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/02/16,17:36:00,/M=1.4,19.38,-99.22,,,17:35:30.000,[],[],[],Gal,2024-02-16-1735-30S.MAN___264,14.104,36.23,1.2123,1.2838,1.4693,1.4693,OK,
