archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\APVM2409.2612,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,10.238,342.94,0.4522,0.6845,0.7346,0.7346,OK,
ATVM2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\ATVM2409.2612,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,80.09,300.27,0.2005,0.2918,0.28,0.2918,OK,
AZVM2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\AZVM2409.2612,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,23.211,332.33,0.0282,0.038,0.0275,0.038,OK,
BJVM2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\BJVM2409.2612,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,2.948,160.57,0.6665,1.0704,0.7967,1.0704,OK,
CCHA2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CCHA2409.2612,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,11.302,346.66,1.5193,1.4076,1.5635,1.5635,OK,
CCHN2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CCHN2409.2612,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,10.579,321.59,0.8926,1.3202,1.2978,1.3202,OK,
CCHO2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CCHO2409.2612,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,12.724,97.98,0.915,1.4509,1.3911,1.4509,OK,
CCHS2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CCHS2409.2612,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,9.985,191.24,0.7976,1.3245,1.5138,1.5138,OK,
CCHV2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CCHV2409.2612,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,10.046,24.35,1.1781,1.2523,1.6057,1.6057,OK,
CENA2409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CENA2409.2612,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,9.499,177.08,0.1664,0.3519,0.2078,0.3519,OK,
CM552409.2612,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-2031_M1_4_CDMX\ACEL\ASA\CM552409.2612,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/09/26,20:31:21,/M=1.4,19.4,-99.18,1.0,,20:31:00.000,[],[],[],Gal,2024-09-26-2031-00S.cdmx__267,12.28,97.78,0.1323,0.1372,0.0878,0.1372,OK,
