archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\APVM2409.279,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,10.238,342.94,0.5131,0.6142,0.9143,0.9143,OK,
ATVM2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\ATVM2409.279,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,80.09,300.27,0.156,0.1856,0.1403,0.1856,OK,
AZVM2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\AZVM2409.279,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,23.211,332.33,0.0365,0.0421,0.0537,0.0537,OK,
BJVM2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\BJVM2409.279,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,2.948,160.57,0.4475,0.8434,0.9229,0.9229,OK,
CCHA2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CCHA2409.279,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,11.302,346.66,1.1602,1.2523,1.9208,1.9208,OK,
CCHN2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CCHN2409.279,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,10.579,321.59,0.9776,1.2837,1.2604,1.2837,OK,
CCHO2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CCHO2409.279,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,12.724,97.98,2.166,1.6836,1.4552,2.166,OK,
CCHS2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CCHS2409.279,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,9.985,191.24,0.9049,1.1964,1.2602,1.2602,OK,
CCHV2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CCHV2409.279,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,10.046,24.35,1.0896,1.4247,1.2439,1.4247,OK,
CENA2409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CENA2409.279,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,9.499,177.08,0.0612,0.071,0.0689,0.071,OK,
CM552409.279,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-27-1947_M1_4_CDMX\ACEL\ASA\CM552409.279,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/09/27,19:47:01,/M=1.4,19.4,-99.18,1.0,,19:46:30.000,[],[],[],Gal,2024-09-27-1946-30S.cdmx__270,12.28,97.78,0.2693,0.3258,0.3351,0.3351,OK,
