archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
AMVM2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\AMVM2411.171,AMVM,AMECAMECA,,19.13189,-98.7859,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,51.652,120.62,0.1507,0.1543,0.2062,0.2062,OK,
APVM2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\APVM2411.171,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,13.234,0.16,0.3062,0.3788,0.4849,0.4849,OK,
ATVM2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\ATVM2411.171,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,79.328,303.52,0.1062,0.23,0.2055,0.23,OK,
AZVM2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\AZVM2411.171,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,25.219,342.12,0.015,0.0122,0.0114,0.015,OK,
BJVM2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\BJVM2411.171,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,4.078,80.58,0.3044,0.1848,0.299,0.3044,OK,
CCHA2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CCHA2411.171,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,14.45,1.71,0.9438,1.2092,1.336,1.336,OK,
CCHN2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CCHN2411.171,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,12.256,343.25,1.0143,1.4168,1.2976,1.4168,OK,
CCHO2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CCHO2411.171,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,15.733,83.86,1.4777,1.367,1.4939,1.4939,OK,
CCHS2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CCHS2411.171,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,6.441,170.19,0.7776,1.2013,1.2539,1.2539,OK,
CCHV2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CCHV2411.171,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,14.504,29.68,0.7662,1.2236,1.2824,1.2824,OK,
CENA2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CENA2411.171,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,6.994,149.72,0.0646,0.0646,0.0554,0.0646,OK,
CJVM2411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CJVM2411.171,CJVM,CUAJIMALPA,,19.36165,-99.285133,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,8.028,264.17,0.0593,0.1213,0.0991,0.1213,OK,
CM552411.171,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-11-17-2101-11_M1_8_CDMX\ACEL\ASA\CM552411.171,CM55,ESCUELA SECUNDARIA TECNICA 55,"CALLE SUR 28 S/N, COL. IZTACALCO, ALCALD",19.385019,-99.064004,2238.0,ARCILLAS,INSTITUTO DE INGENIERIA UNAM,ETNA 2,101281,3,HNZ/HNN/HNE,100.0,0.01,2024/11/17,21:01:11,/M=1.8,19.369,-99.209,3.0,,21:00:41.000,[],[],[],Gal,2024-11-17-2100-41S.cdmx__285,15.314,83.3,0.1067,0.066,0.0677,0.1067,OK,
