archivo,ruta_completa,estacion_clave,estacion_nombre,localizacion,estacion_lat,estacion_lon,estacion_altitud_msnm,tipo_suelo,institucion,sensor_modelo,sensor_serie,num_canales,orientaciones,fs_hz,dt_s,sismo_fecha,sismo_hora,sismo_mag,sismo_lat,sismo_lon,sismo_prof_km,sismo_fuente,registro_hora_inicio,duraciones_s,num_muestras_reportadas,pga_reportado_gal,unidades,origen_seisan,distancia_epicentral_km,azimut_deg,pga_z_gal,pga_n_gal,pga_e_gal,pga_max_gal,calidad_status,calidad_observaciones
APVM2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\APVM2409.265,APVM,AZCAPOTZALCO,,19.488017,-99.20865,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,11.073,349.83,0.3706,0.3263,0.4129,0.4129,OK,
ATVM2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\ATVM2409.265,ATVM,ATLACOMULCO,,19.76185,-99.841,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,79.758,301.33,0.0119,0.0123,0.0106,0.0123,OK,
AZVM2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\AZVM2409.265,AZVM,ATIZAPAN,,19.58483,-99.2829,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,23.752,335.81,0.0112,0.0111,0.0091,0.0112,OK,
BJVM2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\BJVM2409.265,BJVM,BENITO JUAREZ,,19.375,-99.17065,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,Episensor,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,2.627,129.41,0.2549,0.5744,0.5153,0.5744,OK,
CCHA2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\CCHA2409.265,CCHA,CCH Azcapotzalco,,19.498895,-99.204878,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,12.209,352.66,1.0003,1.4755,1.56,1.56,OK,
CCHN2409.264,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\CCHN2409.264,CCHN,CCH Naucalpan,,19.47454,-99.242694,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,10.904,329.56,0.8951,1.5272,1.2529,1.5272,OK,
CCHO2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\CCHO2409.265,CCHO,CCH Oriente,,19.384084,-99.05987,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,13.665,92.74,1.3451,1.5021,1.8443,1.8443,OK,
CCHS2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\CCHS2409.265,CCHS,CCH Sur,,19.311925,-99.198544,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,8.728,185.9,0.7842,1.2272,1.191,1.2272,OK,
CCHV2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\CCHV2409.265,CCHV,CCH Vallejo,,19.482307,-99.140487,,,SERVICIO SISMOLOGICO NACIONAL del INSTITUTO DE GEOFISICA UNAM,RS-4D,,3,ENZ/ENN/ENE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,11.502,26.82,1.3175,1.2671,1.2832,1.3175,OK,
CENA2409.265,C:\Users\MCarrilloL\Documents\Doctorado\FallaFinita_Registros\base_datos\2024-09-26-1139_M1_5_CDMX\ACEL\ASA\CENA2409.265,CENA,CENAPRED,,19.314684,-99.175392,,,CENTRO NACIONAL DE PREVENCION DE DESASTRES,,,3,HLZ/HLN/HLE,100.0,0.01,2024/09/26,11:39:14,/M=1.5,19.39,-99.19,1.0,,11:38:50.000,[],[],[],Gal,2024-09-26-1138-50S.cdmx__267,8.514,169.63,0.0452,0.0748,0.0525,0.0748,OK,
